"","source","target","weight"
"1065","medicina","sabor",1
"1066","medicina","salud",10
"1067","medicina","salvo",1
"1068","medicina","sano",2
"1069","medicina","taza",1
"1070","medicina","temperatura",1
"1071","medicina","tequila",1
"1072","medicina","tomar",1
"1073","medicina","vacuna",2
"1074","medicina","vitamina",1
"1075","mujer","abuela",1
"1076","mujer","agradable",1
"1077","mujer","amiga",1
"1078","mujer","amor",2
"1079","mujer","bebee",2
"1080","mujer","belleza",2
"1081","mujer","bello",4
"1082","mujer","bonito",6
"1083","mujer","bueno",1
"1084","mujer","cabello",1
"1085","mujer","carinnoso",1
"1086","mujer","cartera",2
"1087","mujer","chica",1
"1088","mujer","cueva",1
"1089","mujer","dama",1
"1090","mujer","delicado",1
"1091","mujer","ella",1
"1092","mujer","esposa",4
"1093","mujer","falda",2
"1094","mujer","familia",1
"1095","mujer","femenino",3
"1096","mujer","flaco",1
"1097","mujer","fuerte",2
"1098","mujer","hermana",2
"1099","mujer","hermoso",2
"1100","mujer","hija",3
"1101","mujer","hombre",11
"1102","mujer","humano",2
"1103","mujer","inteligente",3
"1104","mujer","madre",5
"1105","mujer","mama",10
"1106","mujer","maquillaje",4
"1107","mujer","menstruacioon",1
"1108","mujer","ninna",14
"1109","mujer","ninno",4
"1110","mujer","novia",2
"1111","mujer","pelo",3
"1112","mujer","persona",5
"1113","mujer","pintalabios",1
"1114","mujer","relacioon",1
"1115","mujer","rosa",1
"1116","mujer","rosado",1
"1117","mujer","rubio",1
"1118","mujer","sennora",6
"1119","mujer","sexo",1
"1120","mujer","tacoon",2
"1121","mujer","teta",1
"1122","mujer","tiia",1
"1123","mujer","trabajador",1
"1124","mujer","valiente",1
"1125","mujer","vestido",8
"1126","mujer","yo",1
"1127","mujer","zapatilla",2
"1128","reflejo","agua",6
"1129","reflejo","apariencia",1
"1130","reflejo","arcoiris",1
"1131","reflejo","banno",3
"1132","reflejo","belleza",1
"1133","reflejo","bello",1
"1134","reflejo","brillante",2
"1135","reflejo","caamara",1
"1136","reflejo","cara",7
"1137","reflejo","cepillar",1
"1138","reflejo","cepillo",2
"1139","reflejo","claro",1
"1140","reflejo","cristal",2
"1141","reflejo","cuerpo",2
"1142","reflejo","diario",1
"1143","reflejo","espejo",38
"1144","reflejo","estima",1
"1145","reflejo","felicidad",1
"1146","reflejo","feo",1
"1147","reflejo","foto",1
"1148","reflejo","gato",1
"1149","reflejo","guapo",1
"1150","reflejo","igual",1
"1151","reflejo","imagen",4
"1152","reflejo","lago",2
"1153","reflejo","lavabo",1
"1154","reflejo","lento",1
"1155","reflejo","luz",2
"1156","reflejo","mannana",1
"1157","reflejo","maquillaje",3
"1158","reflejo","maquillar",1
"1159","reflejo","meditacioon",1
"1160","reflejo","mente",1
"1161","reflejo","mi",1
"1162","reflejo","mirada",1
"1163","reflejo","mirar",5
"1164","reflejo","mismo",2
"1165","reflejo","modelo",1
"1166","reflejo","movimiento",1
"1167","reflejo","nostalgia",1
"1168","reflejo","ojo",3
"1169","reflejo","pensar",2
"1170","reflejo","persona",3
"1171","reflejo","raapido",1
"1172","reflejo","reflexioon",5
"1173","reflejo","ropa",1
"1174","reflejo","similar",1
"1175","reflejo","sombra",2
"1176","reflejo","tienda",1
"1177","reflejo","triste",1
"1178","reflejo","tu",1
"1179","reflejo","vanidad",1
"1180","reflejo","ventana",2
"1181","reflejo","ver",1
"1182","reflejo","vestir",1
"1183","reflejo","vidrio",5
"1184","reflejo","vista",1
"1185","reflejo","yo",9
"1186","ropa","ajuar",1
"1187","ropa","algodoon",2
"1188","ropa","anillo",1
"1189","ropa","armario",1
"1190","ropa","blusa",8
"1191","ropa","boda",1
"1192","ropa","boxer",1
"1193","ropa","calceta",1
"1194","ropa","calcetiin",1
"1195","ropa","calzoon",2
"1196","ropa","camisa",19
"1197","ropa","camiseta",4
"1198","ropa","caro",1
"1199","ropa","chancla",1
"1200","ropa","collar",1
"1201","ropa","comprar",1
"1202","ropa","coomodo",1
"1203","ropa","desnudar",1
"1204","ropa","detergente",1
"1205","ropa","dinero",1
"1206","ropa","disennador",1
"1207","ropa","falda",1
"1208","ropa","gorro",1
"1209","ropa","importante",1
"1210","ropa","lavadora",1
"1211","ropa","lavar",1
"1212","ropa","limpio",3
"1213","ropa","lindo",1
"1214","ropa","lujo",1
"1215","ropa","marca",2
"1216","ropa","media",2
"1217","ropa","mojado",1
"1218","ropa","nadar",1
"1219","ropa","necesario",1
"1220","ropa","nuevo",1
"1221","ropa","pantaloon",28
"1222","ropa","pie",1
"1223","ropa","piel",1
"1224","ropa","polo",1
"1225","ropa","pulsera",1
"1226","ropa","ropa interior",1
"1227","ropa","salir",1
"1228","ropa","secadora",1
"1229","ropa","suave",1
"1230","ropa","sucio",6
"1231","ropa","sueeter",1
"1232","ropa","terciopelo",1
"1233","ropa","tienda",3
"1234","ropa","traje",1
"1235","ropa","uniforme",1
"1236","ropa","usado",1
"1237","ropa","vestido",11
"1238","ropa","vestimenta",1
"1239","ropa","vestir",1
"1240","ropa","vestuario",1
"1241","ropa","viejo",1
"1242","ropa","zapato",7
"1243","soda","aacido",1
"1244","soda","adictivo",1
"1245","soda","agua",6
"1246","soda","azuucar",9
"1247","soda","beber",2
"1248","soda","bebible",1
"1249","soda","bebida",12
"1250","soda","bicarbonato",1
"1251","soda","bote",1
"1252","soda","botella",1
"1253","soda","bueno",1
"1254","soda","burbuja",3
"1255","soda","cafee",1
"1256","soda","carbohidrato",1
"1257","soda","carbonatacioon",1
"1258","soda","carbonato",1
"1259","soda","cena",1
"1260","soda","chip",2
"1261","soda","coca",6
"1262","soda","coca cola",6
"1263","soda","coke",1
"1264","soda","cola",2
"1265","soda","comer",1
"1266","soda","comida",2
"1267","soda","delicioso",1
"1268","soda","diente",1
"1269","soda","dulce",3
"1270","soda","fanta",2
"1271","soda","fiesta",1
"1272","soda","friio",4
"1273","soda","galleta",1
"1274","soda","gas",3
"1275","soda","gaseosa",3
"1276","soda","gaseoso",1
"1277","soda","gordo",2
"1278","soda","helado",1
"1279","soda","hielo",1
"1280","soda","inca cola",1
"1281","soda","jaboon",1
"1282","soda","jarrito",2
"1283","soda","jugo",2
"1284","soda","lata",1
"1285","soda","liiquido",2
"1286","soda","limonada",1
"1287","soda","malo",1
"1288","soda","manzanita",1
"1289","soda","mountain dew",2
"1290","soda","obesidad",1
"1291","soda","orinar",1
"1292","soda","pepsi",5
"1293","soda","refrescante",1
"1294","soda","refresco",12
"1295","soda","rico",1
"1296","soda","salud",1
"1297","soda","sed",4
"1298","soda","sprite",3
"1299","soda","taco",1
"1300","soda","tomar",8
"1301","soda","vaso",1
"1302","sucio","agua",2
"1303","sucio","apestoso",2
"1304","sucio","arreglar",1
"1305","sucio","asco",2
"1306","sucio","asqueroso",1
"1307","sucio","bacteria",1
"1308","sucio","bannar",1
"1309","sucio","bannera",1
"1310","sucio","banno",6
"1311","sucio","barrer",2
"1312","sucio","barro",1
"1313","sucio","basura",6
"1314","sucio","bruto",1
"1315","sucio","cerdo",2
"1316","sucio","ciudad",1
"1317","sucio","cochino",9
"1318","sucio","cuarto",1
"1319","sucio","deber",1
"1320","sucio","desagradable",2
"1321","sucio","desorden",1
"1322","sucio","desorganizado",1
"1323","sucio","dinero",1
"1324","sucio","disgusto",1
"1325","sucio","embarrado",1
"1326","sucio","escoba",1
"1327","sucio","fabuloso",1
"1328","sucio","fango",1
"1329","sucio","feo",6
"1330","sucio","germen",1
"1331","sucio","hermano",2
"1332","sucio","incoomodo",1
"1333","sucio","inmundo",1
"1334","sucio","jaboon",1
"1335","sucio","lavar",1
"1336","sucio","limpiar",10
"1337","sucio","limpio",6
"1338","sucio","lodo",3
"1339","sucio","lomo",1
"1340","sucio","maloliente",2
"1341","sucio","mancha",1
"1342","sucio","manchado",2
"1343","sucio","mano",2
"1344","sucio","mugre",2
"1345","sucio","mugroso",1
"1346","sucio","negro",1
"1347","sucio","obsceno",1
"1348","sucio","oler",1
"1349","sucio","olor",1
"1350","sucio","oscuro",1
"1351","sucio","pantaloon",1
"1352","sucio","pegajoso",1
"1353","sucio","perezoso",1
"1354","sucio","piso",3
"1355","sucio","plato",1
"1356","sucio","pobre",1
"1357","sucio","polvo",5
"1358","sucio","puerco",3
"1359","sucio","recoger",2
"1360","sucio","reguero",1
"1361","sucio","ropa",3
"1362","sucio","sangre",1
"1363","sucio","servilleta",1
"1364","sucio","sopa",1
"1365","sucio","soquete",1
"1366","sucio","tierra",13
"1367","sucio","tirar",1
"1368","sucio","trapear",2
"1369","sucio","trapo",1
"1370","sucio","traste",1
"1371","verano","abanico",1
"1372","verano","agua",3
"1373","verano","alberca",3
"1374","verano","amigo",1
"1375","verano","arena",2
"1376","verano","bebida",2
"1377","verano","brillante",1
"1378","verano","caliente",11
"1379","verano","calor",20
"1380","verano","caminar",1
"1381","verano","cumpleannos",1
"1382","verano","descanso",2
"1383","verano","diversioon",1
"1384","verano","escuela",2
"1385","verano","estacioon",1
"1386","verano","felicidad",1
"1387","verano","feliz",2
"1388","verano","helado",2
"1389","verano","hielo",1
"1390","verano","humedad",2
"1391","verano","invierno",2
"1392","verano","jugar",1
"1393","verano","lentes",1
"1394","verano","limonada",1
"1395","verano","marisco",1
"1396","verano","meexico",1
"1397","verano","nadar",2
"1398","verano","nieve",1
"1399","verano","otonno",2
"1400","verano","pantaloon",1
"1401","verano","peda",1
"1402","verano","pelota",1
"1403","verano","piscina",2
"1404","verano","playa",30
"1405","verano","primavera",2
"1406","verano","protector solar",1
"1407","verano","refresco",1
"1408","verano","relajar",1
"1409","verano","saabado",1
"1410","verano","sol",24
"1411","verano","sudar",2
"1412","verano","sudor",2
"1413","verano","vacacioon",5
"1414","verano","zacate",1
"1415","viaje","abuelo",1
"1416","viaje","aeropuerto",4
"1417","viaje","afuera",1
"1418","viaje","auto",1
"1419","viaje","autobuus",1
"1420","viaje","aventura",1
"1421","viaje","avioon",26
"1422","viaje","barato",1
"1423","viaje","barco",1
"1424","viaje","boleto",2
"1425","viaje","bulto",1
"1426","viaje","cancuun",1
"1427","viaje","caro",2
"1428","viaje","carretera",3
"1429","viaje","carro",6
"1430","viaje","coche",1
"1431","viaje","conducir",1
"1432","viaje","dinero",5
"1433","viaje","distraccioon",1
"1434","viaje","diversioon",1
"1435","viaje","divertido",1
"1436","viaje","empacar",1
"1437","viaje","esparcimiento",1
"1438","viaje","familia",1
"1439","viaje","fatigoso",1
"1440","viaje","feliz",1
"1441","viaje","gasto",1
"1442","viaje","gozar",1
"1443","viaje","hotel",4
"1444","viaje","largo",1
"1445","viaje","lejos",3
"1446","viaje","lujo",1
"1447","viaje","maleta",7
"1448","viaje","manejar",3
"1449","viaje","mar",2
"1450","viaje","meexico",3
"1451","viaje","miami",1
"1452","viaje","mochila",1
"1453","viaje","montana",1
"1454","viaje","motocicleta",1
"1455","viaje","nina",1
"1456","viaje","paiis",3
"1457","viaje","paisaje",1
"1458","viaje","paraiiso",1
"1459","viaje","pasaje",1
"1460","viaje","pasaporte",1
"1461","viaje","paseo",1
"1462","viaje","playa",5
"1463","viaje","relajar",2
"1464","viaje","relax",1
"1465","viaje","ropa",2
"1466","viaje","salir",1
"1467","viaje","tren",2
"1468","viaje","vacacioon",12
"1469","viaje","verano",3
"1470","viaje","viajar",1
"1471","viaje","viejo",1
"1472","viaje","visita",1
"1473","viaje","volar",2
"1474","viaje","vuelo",2
"1475","viaje","zapato",1
"1476","volar","aarbol",1
"1477","volar","abeja",1
"1478","volar","aeropuerto",2
"1479","volar","aire",5
"1480","volar","ala",8
"1481","volar","alto",2
"1482","volar","american airlines",1
"1483","volar","ascender",1
"1484","volar","ave",2
"1485","volar","aventura",1
"1486","volar","avioon",37
"1487","volar","capitaan",1
"1488","volar","cielo",16
"1489","volar","equipaje",1
"1490","volar","familia",2
"1491","volar","festejar",1
"1492","volar","flotar",1
"1493","volar","heeroe",1
"1494","volar","helicooptero",2
"1495","volar","huir",1
"1496","volar","libertad",1
"1497","volar","mariposa",2
"1498","volar","meexico",1
"1499","volar","nube",4
"1500","volar","paajaro",26
"1501","volar","paisaje",1
"1502","volar","paracaiidas",1
"1503","volar","pasajero",1
"1504","volar","pollo",1
"1505","volar","salir",1
"1506","volar","saltar",1
"1507","volar","seguridad",1
"1508","volar","seguro",1
"1509","volar","superheeroe",1
"1510","volar","tiempo",1
"1511","volar","vacacioon",3
"1512","volar","viajar",3
"1513","volar","viaje",5
"1514","volar","viento",3
"1515","volar","volar",1
