"","source","target","weight"
"2025","sombrero","usar",1
"2026","sombrero","verano",1
"2027","tienda","amigo",2
"2028","tienda","barato",1
"2029","tienda","bolso",1
"2030","tienda","cajera",1
"2031","tienda","carne",1
"2032","tienda","caro",2
"2033","tienda","carro",1
"2034","tienda","centro comercial",3
"2035","tienda","comer",1
"2036","tienda","comestible",1
"2037","tienda","comida",9
"2038","tienda","compra",4
"2039","tienda","comprar",9
"2040","tienda","cosa",2
"2041","tienda","deporte",1
"2042","tienda","descuento",1
"2043","tienda","dinero",11
"2044","tienda","edificio",1
"2045","tienda","ensalada",1
"2046","tienda","hacer",1
"2047","tienda","heladeriia",1
"2048","tienda","joyeriia",2
"2049","tienda","madre",1
"2050","tienda","mall",1
"2051","tienda","mercado",2
"2052","tienda","necesitar",1
"2053","tienda","rebaja",2
"2054","tienda","ropa",22
"2055","tienda","supermercado",2
"2056","tienda","tender",1
"2057","tienda","tener",1
"2058","tienda","trabajar",1
"2059","tienda","vender",1
"2060","tienda","walmart",1
"2061","tienda","zapateriia",1
"2062","tienda","zapato",1
"2063","vendedor","acabar",1
"2064","vendedor","agua",1
"2065","vendedor","ayuda",1
"2066","vendedor","buscar",1
"2067","vendedor","calle",1
"2068","vendedor","camello",1
"2069","vendedor","centro comercial",1
"2070","vendedor","cliente",1
"2071","vendedor","coche",1
"2072","vendedor","comer",2
"2073","vendedor","comerciante",1
"2074","vendedor","comida",5
"2075","vendedor","comprar",10
"2076","vendedor","conveniencia",1
"2077","vendedor","cosa",2
"2078","vendedor","darse la vida",1
"2079","vendedor","descuento",1
"2080","vendedor","despistado",1
"2081","vendedor","dinero",18
"2082","vendedor","fruta",1
"2083","vendedor","hablar",1
"2084","vendedor","mercader",1
"2085","vendedor","negocio",1
"2086","vendedor","pagar",2
"2087","vendedor","persona",4
"2088","vendedor","producto",1
"2089","vendedor","ropa",6
"2090","vendedor","soda",1
"2091","vendedor","tienda",18
"2092","vendedor","trabajar",2
"2093","vendedor","trabajo",1
"2094","vendedor","vendedor",1
"2095","vendedor","vender",3
"2096","vendedor","venta",1
"2097","vendedor","ventana",1
"2098","vestido","azul",1
"2099","vestido","bailar",1
"2100","vestido","blanco",3
"2101","vestido","blusa",1
"2102","vestido","boda",2
"2103","vestido","bonito",6
"2104","vestido","calcetiin",1
"2105","vestido","camisa",4
"2106","vestido","camiseta",3
"2107","vestido","caro",1
"2108","vestido","chaqueta",2
"2109","vestido","chica",3
"2110","vestido","color",1
"2111","vestido","comprar",1
"2112","vestido","corto",2
"2113","vestido","despertar",1
"2114","vestido","dinero",1
"2115","vestido","divertido",1
"2116","vestido","elegante",4
"2117","vestido","evento",1
"2118","vestido","falda",4
"2119","vestido","fiesta",2
"2120","vestido","formal",2
"2121","vestido","largo",2
"2122","vestido","limpiar",2
"2123","vestido","lujoso",1
"2124","vestido","moda",1
"2125","vestido","mujer",3
"2126","vestido","ninna",2
"2127","vestido","nuevo",1
"2128","vestido","ocasioon",1
"2129","vestido","pantaloon",3
"2130","vestido","persona",1
"2131","vestido","profesor",1
"2132","vestido","restaurante",1
"2133","vestido","romper",1
"2134","vestido","ropa",12
"2135","vestido","ropaje",1
"2136","vestido","rosado",1
"2137","vestido","simpaatico",1
"2138","vestido","tacoon",1
"2139","vestido","tienda",1
"2140","vestido","traje",2
"2141","vestido","vendedor",1
"2142","vestido","verano",2
"2143","vestido","verde",1
"2144","vestido","zapato",5
"2145","viento","aarbol",3
"2146","viento","afuera",2
"2147","viento","agua",2
"2148","viento","aire",4
"2149","viento","aire libre",1
"2150","viento","avioon",1
"2151","viento","brisa",4
"2152","viento","calor",1
"2153","viento","catorce",1
"2154","viento","cielo",1
"2155","viento","clima",2
"2156","viento","cometa",1
"2157","viento","contento",1
"2158","viento","corriente",1
"2159","viento","diez",1
"2160","viento","fresco",1
"2161","viento","friio",15
"2162","viento","fuego",1
"2163","viento","fuera",4
"2164","viento","fuerte",1
"2165","viento","hacer",1
"2166","viento","invierno",1
"2167","viento","llover",2
"2168","viento","lluvia",1
"2169","viento","miedo",1
"2170","viento","montana",2
"2171","viento","naturaleza",1
"2172","viento","nieve",1
"2173","viento","nube",2
"2174","viento","nublar",1
"2175","viento","oceano",1
"2176","viento","otono",4
"2177","viento","parque",1
"2178","viento","pelo",2
"2179","viento","playa",1
"2180","viento","quartirce",1
"2181","viento","raafaga",1
"2182","viento","raapido",2
"2183","viento","soplar",1
"2184","viento","tiempo",6
"2185","viento","tierra",1
"2186","viento","tormenta",2
"2187","viento","treinta",2
"2188","viento","veinte",1
"2189","viento","ventana",1
"2190","viento","ventisca",1
"2191","viento","ventoso",1
"2192","viento","ver",1
