ProlificID,Participant,Gender,Age,SpanL1,LangSpoken,Lang_0.5,Lang_6.12,Lang_13.18,Eng_classes,Eng_classes_time,Eng_classes_amount,Caregivers_speak_Eng,Eng_travel,Eng_country,Word,AssociateNumber,Orig_Response,Response,Response_Class,Relation_Type,Confidence,Comments,List,word_ID,translation,Block
5e0adc8f4cac6834756db412,sp143,Female,26,Yes,Spanish and English,spanish,spanish and english,spanish and english,Yes,elementary,2 years,No,Yes,Canada 3 months,agua,2,rio,rio,noun,,,,A,r2_sp_a1,water,Span
60abcd34b10e18b0a4da9b54,sp144,Male,18,Yes,English and spanish,English and Spanish,English,English,Yes,Every year,12 years,Yes,Yes,United States for most of my life,agua,2,liquido,liquido,unclear,,,,A,r2_sp_a1,water,Span
5f099b19d936ab01cbcde559,sp145,Female,32,Yes,English and Spanish ,Spanish ,Spanish and english,Spanish and English ,Yes,High school,6- but it was more like English writing not ESOL classes ,Yes,No,,agua,2,Rio,rio,noun,,,,A,r2_sp_a1,water,Span
5e76ea63f62c6925b6afe078,sp146,Female,20,Yes,Spanish and English ,Spanish,Spanish and English,Spanish and English,Yes,high school,4 years,No,No,,agua,2,oceano,oceano,noun,,,,A,r2_sp_a1,water,Span
5f274af000b37f53b076c353,sp147,Female,21,Yes,"English, some spanish","spanish, english",english,english,Yes,"high school, middle school, college",9 years,Yes,No,,agua,2,playa,playa,noun,,,,A,r2_sp_a1,water,Span
60b71ec02accd50af7afbbf2,sp148,Female,18,Yes,English and Spanish,spanish ,spanish,spanish,Yes,"middle school, high school",8 years (all throughout school),No,Yes,Canada - 3 days,agua,2,saludable ,saludable,adjective,,,,A,r2_sp_a1,water,Span
609dde5fa5135f46ace70b93,sp149,Male,26,Yes,"english, spanish",spanish,"english, spanish","english, spanish",Yes,im from the US...all my school was in english,18 years,No,No,,agua,2,ducha,ducha,noun,,,,A,r2_sp_a1,water,Span
5eba2b79c8c303170107d91a,sp101,Male,19,Yes,"Primarily spanish at home, English everywhere else. ",Spanish and English,Spanish and English,Spanish and English,Yes,All schoolwork,13,Yes,Yes,"United States, I live here. ",agua,3,fria,frio,adjective,,,,A,r2_sp_a1,water,Span
60a60751296176e147e864cd,sp102,Female,23,Yes,english and spanish ,both ,both,both ,No,,,Yes,Yes,america ,agua,3,botella ,botella,noun,,,,A,r2_sp_a1,water,Span
5f73dcbb61aeb016eecc53f4,sp103,Female,24,Yes,Spanish English ,Spanish,Spanish,Spanish ,Yes,"Elementary school, high school",Unsure,No,No,,agua,3,Fria ,frio,adjective,,,,A,r2_sp_a1,water,Span
60258d0a581083125364dc65,sp104,Male,27,Yes,english and spanish,Spanish and English,Spanish and English,Spanish and English,Yes,All my life,12,No,No,,agua,3,ielo,hielo,noun,,,,A,r2_sp_a1,water,Span
56c684020fa600000d5cd939,sp105,Male,25,Yes,"spanish, english","spanish, english","spanish, english","spanish, english",Yes,elementary school,3 years,Yes,Yes,I live in the USA... ,agua,3,river,river,noun,,,Eng,A,r2_sp_a1,water,Span
5ec7d9910125920829519d00,sp106,Female,25,Yes,"Spanish, English","Spanish, English","Spanish, English","Spanish, English",No,,,Yes,No,,agua,3,piscina,piscina,noun,,,,A,r2_sp_a1,water,Span
5fa727ceb78937465e777bc7,sp107,Male,27,Yes,English and Spanish,spanish,spanish,English and Spanish,No,,,Yes,No,,agua,3,mojado,mojado,adjective,,,,A,r2_sp_a1,water,Span
5f56b56b0fa1b412025708cf,sp108,Female,31,Yes,English and Spanish,"Spanish, English","Spanish, English","Spanish, English",No,,,Yes,Yes,United States - I live there,agua,3,Jugo,jugo,noun,,,,A,r2_sp_a1,water,Span
609e3c8f536a639effc3cb94,sp109,Female,21,Yes,"English, Spanish","Spanish, English","Spanish, English","Spanish, English",No,,,No,Yes,n/a,agua,3,oceano,oceano,noun,,,,A,r2_sp_a1,water,Span
