"","source","target","weight"
"2005","nieve","nevada",1
"2006","nieve","ninno",1
"2007","nieve","norte",2
"2008","nieve","nublado",1
"2009","nieve","oscuro",1
"2010","nieve","oso",1
"2011","nieve","pinguuino",1
"2012","nieve","popocateepetl",1
"2013","nieve","postre",2
"2014","nieve","raspado",1
"2015","nieve","resbaloso",1
"2016","nieve","sierra",1
"2017","nieve","suave",1
"2018","nieve","sueeter",1
"2019","nieve","temporada",1
"2020","nieve","tiempo",2
"2021","nieve","tobogaan",1
"2022","nieve","vainilla",2
"2023","nieve","viaje",1
"2024","nieve","viento",1
"2025","pantaloon","ancho",1
"2026","pantaloon","apretado",2
"2027","pantaloon","atuendo",1
"2028","pantaloon","azul",7
"2029","pantaloon","blusa",4
"2030","pantaloon","botoon",2
"2031","pantaloon","cadera",1
"2032","pantaloon","cajoon",1
"2033","pantaloon","calcetiin",2
"2034","pantaloon","calor",1
"2035","pantaloon","calzoncillo",1
"2036","pantaloon","calzoon",1
"2037","pantaloon","camisa",17
"2038","pantaloon","camiseta",8
"2039","pantaloon","caro",1
"2040","pantaloon","chaqueta",2
"2041","pantaloon","chino",1
"2042","pantaloon","cholo",1
"2043","pantaloon","cierre",1
"2044","pantaloon","cinto",1
"2045","pantaloon","cinturoon",6
"2046","pantaloon","comando",1
"2047","pantaloon","corbata",1
"2048","pantaloon","correa",2
"2049","pantaloon","doblar",1
"2050","pantaloon","entubado",1
"2051","pantaloon","estilo",1
"2052","pantaloon","estirar",1
"2053","pantaloon","falda",3
"2054","pantaloon","hombre",2
"2055","pantaloon","jean",6
"2056","pantaloon","largo",5
"2057","pantaloon","lavar",2
"2058","pantaloon","mahones",1
"2059","pantaloon","marroon",1
"2060","pantaloon","media",1
"2061","pantaloon","mezclilla",4
"2062","pantaloon","negro",1
"2063","pantaloon","overol",1
"2064","pantaloon","pierna",3
"2065","pantaloon","pijama",1
"2066","pantaloon","planchado",1
"2067","pantaloon","planchar",2
"2068","pantaloon","playera",1
"2069","pantaloon","rojo",1
"2070","pantaloon","romper",1
"2071","pantaloon","ropa",16
"2072","pantaloon","roto",1
"2073","pantaloon","sentar",1
"2074","pantaloon","short",2
"2075","pantaloon","suave",1
"2076","pantaloon","tenis",1
"2077","pantaloon","tienda",1
"2078","pantaloon","trabajador",1
"2079","pantaloon","trabajo",2
"2080","pantaloon","traje",1
"2081","pantaloon","vaquero",1
"2082","pantaloon","vestido",1
"2083","pantaloon","vestir",2
"2084","pantaloon","zapato",6
"2085","partido","aarbitro",1
"2086","partido","afuera",1
"2087","partido","amigo",2
"2088","partido","baasquetbol",1
"2089","partido","balon",2
"2090","partido","baloncesto",1
"2091","partido","barcelona",1
"2092","partido","beeisbol",3
"2093","partido","caascara",1
"2094","partido","cabello",1
"2095","partido","campeonato",1
"2096","partido","cancha",1
"2097","partido","cascarita",1
"2098","partido","cerveza",1
"2099","partido","comida",1
"2100","partido","competencia",1
"2101","partido","correr",1
"2102","partido","deporte",8
"2103","partido","divertido",1
"2104","partido","ejercicio",1
"2105","partido","equipo",5
"2106","partido","estadio",1
"2107","partido","estilista",1
"2108","partido","familia",3
"2109","partido","fan",1
"2110","partido","fiesta",2
"2111","partido","fuutbol",34
"2112","partido","gol",2
"2113","partido","grito",1
"2114","partido","grupo",2
"2115","partido","hincha",1
"2116","partido","igual",1
"2117","partido","juego",12
"2118","partido","jugador",4
"2119","partido","jugar",3
"2120","partido","labio",1
"2121","partido","liga",1
"2122","partido","madera",1
"2123","partido","mecha",1
"2124","partido","mitad",1
"2125","partido","multitud",1
"2126","partido","mundial",1
"2127","partido","noche",1
"2128","partido","pastel",1
"2129","partido","pasto",1
"2130","partido","pedazo",1
"2131","partido","peinado",1
"2132","partido","pelo",2
"2133","partido","pelota",6
"2134","partido","persona",1
"2135","partido","poliitico",1
"2136","partido","profesional",1
"2137","partido","puntaje",1
"2138","partido","puublico",1
"2139","partido","quebrado",1
"2140","partido","reporte",1
"2141","partido","roto",1
"2142","partido","salud",1
"2143","partido","televisioon",2
"2144","partido","tiempo",1
"2145","pelota","aarbitro",1
"2146","pelota","actividad",1
"2147","pelota","afuera",1
"2148","pelota","amigo",1
"2149","pelota","baasquetbol",3
"2150","pelota","balompiee",1
"2151","pelota","baloncesto",3
"2152","pelota","beeisbol",5
"2153","pelota","blanco",1
"2154","pelota","bola",5
"2155","pelota","botar",1
"2156","pelota","ciirculo",2
"2157","pelota","color",1
"2158","pelota","competencia",1
"2159","pelota","contento",1
"2160","pelota","correr",1
"2161","pelota","cuba",1
"2162","pelota","deporte",13
"2163","pelota","divertido",2
"2164","pelota","equipo",1
"2165","pelota","escuela",2
"2166","pelota","esfera",1
"2167","pelota","esperar",1
"2168","pelota","fuutbol",27
"2169","pelota","ganador",1
"2170","pelota","gol",3
"2171","pelota","joven",1
"2172","pelota","juego",14
"2173","pelota","jugador",5
"2174","pelota","jugar",12
"2175","pelota","juguete",1
"2176","pelota","lanzar",1
"2177","pelota","mami",1
"2178","pelota","mundial",1
"2179","pelota","niino",1
"2180","pelota","ninna",1
"2181","pelota","ninno",3
"2182","pelota","nuevo",1
"2183","pelota","ovillo",1
"2184","pelota","palo",1
"2185","pelota","patear",1
"2186","pelota","pie",1
"2187","pelota","piscina",1
"2188","pelota","rebotar",1
"2189","pelota","redondo",2
"2190","pelota","sol",1
"2191","pelota","tenis",4
"2192","pelota","tocar",1
"2193","pelota","verde",1
"2194","pelota","voleibol",1
"2195","pelota","vooleibol",2
"2196","planchar","acomodar",1
"2197","planchar","agua",3
"2198","planchar","almidoon",1
"2199","planchar","aplastar",1
"2200","planchar","arruga",4
"2201","planchar","arrugado",1
"2202","planchar","blanco",1
"2203","planchar","blusa",3
"2204","planchar","burro",5
"2205","planchar","cabello",1
"2206","planchar","caliente",15
"2207","planchar","calmado",1
"2208","planchar","calor",3
"2209","planchar","camisa",14
"2210","planchar","carne",1
"2211","planchar","carro",1
"2212","planchar","casa",1
"2213","planchar","colgar",1
"2214","planchar","deslizar",1
"2215","planchar","doblar",1
"2216","planchar","elegante",1
"2217","planchar","enchufar",1
"2218","planchar","estirar",1
"2219","planchar","evento",1
"2220","planchar","gancho",1
"2221","planchar","lavaneriia",1
"2222","planchar","lavar",2
"2223","planchar","limpio",3
"2224","planchar","mamaa",1
"2225","planchar","mujer",1
"2226","planchar","oficio",1
"2227","planchar","olor",1
"2228","planchar","oprimir",1
"2229","planchar","pantaloon",6
"2230","planchar","pelo",1
"2231","planchar","plancha",5
"2232","planchar","prensa",1
"2233","planchar","presionar",1
"2234","planchar","pulsar",1
"2235","planchar","quemadura",1
"2236","planchar","quemar",1
"2237","planchar","ropa",34
"2238","planchar","tender",1
"2239","planchar","trabajo",3
"2240","planchar","traje",1
"2241","planchar","vapor",3
"2242","planchar","vestido",1
"2243","playa","agua",18
"2244","playa","aire",1
"2245","playa","amar",1
"2246","playa","arena",25
"2247","playa","bikini",1
"2248","playa","brisa",1
"2249","playa","caliente",3
"2250","playa","calor",2
"2251","playa","cancuun",1
"2252","playa","comida",1
"2253","playa","costa",2
"2254","playa","escora",1
"2255","playa","familia",4
"2256","playa","feliz",2
"2257","playa","fresco",1
"2258","playa","friio",1
"2259","playa","jugar",2
"2260","playa","lancha",1
"2261","playa","maluma",1
"2262","playa","mar",12
"2263","playa","marino",1
"2264","playa","marisco",2
"2265","playa","nadar",2
"2266","playa","oceeano",6
"2267","playa","ola",1
"2268","playa","orilla",1
"2269","playa","pelotas",1
"2270","playa","pescado",1
"2271","playa","pez",1
"2272","playa","playita",1
"2273","playa","relajar",1
"2274","playa","sal",2
"2275","playa","sol",23
"2276","playa","soleado",2
"2277","playa","sombra",1
"2278","playa","tiburoon",1
"2279","playa","tierra",3
"2280","playa","traje de banno",1
"2281","playa","vacacioon",1
"2282","playa","verano",3
"2283","playa","vestido",1
"2284","playa","vooleibol",1
"2285","pollo","abuela",1
"2286","pollo","agridulce",1
"2287","pollo","ala",1
"2288","pollo","almuerzo",3
"2289","pollo","animal",6
"2290","pollo","arroz",7
"2291","pollo","asado",6
"2292","pollo","ave",2
"2293","pollo","brasa",1
"2294","pollo","broaster",1
"2295","pollo","caldo",1
"2296","pollo","caliente",1
"2297","pollo","carne",7
"2298","pollo","carniivoro",1
"2299","pollo","casa",1
"2300","pollo","cena",3
"2301","pollo","cocina",1
"2302","pollo","cocinar",1
"2303","pollo","cocinero",1
"2304","pollo","comer",3
"2305","pollo","comida",19
"2306","pollo","delicioso",1
"2307","pollo","fajita",1
"2308","pollo","feliz",1
"2309","pollo","finca",1
"2310","pollo","frijol",1
"2311","pollo","fritada",1
"2312","pollo","frito",8
"2313","pollo","gallina",6
"2314","pollo","gallo",4
"2315","pollo","granja",2
"2316","pollo","horneado",1
"2317","pollo","huevo",6
"2318","pollo","loco",4
"2319","pollo","muerte",1
"2320","pollo","paajaro",4
"2321","pollo","papa",2
"2322","pollo","pechuga",3
"2323","pollo","perro",1
"2324","pollo","pico",1
"2325","pollo","pierna",1
"2326","pollo","plancha",1
"2327","pollo","pluma",3
"2328","pollo","pollito",5
"2329","pollo","proteiina",1
"2330","pollo","puerco",1
"2331","pollo","rancho",3
"2332","pollo","res",1
"2333","pollo","restaurante",1
"2334","pollo","rico",2
"2335","pollo","rojo",1
"2336","pollo","rosticeriia",1
"2337","pollo","sabor",1
"2338","pollo","salsa",1
"2339","pollo","sancochado",1
"2340","pollo","sopa",1
"2341","pollo","taco",1
"2342","pollo","vaca",1
"2343","postre","azuucar",5
"2344","postre","bizcocho",3
"2345","postre","botana",1
"2346","postre","budiin",1
"2347","postre","cafee",2
"2348","postre","caloriia",1
"2349","postre","carne",1
"2350","postre","cereza",1
"2351","postre","cheesecake",1
"2352","postre","chocolate",6
"2353","postre","colacioon",1
"2354","postre","comer",1
"2355","postre","comida",10
"2356","postre","concha",1
"2357","postre","crema",1
"2358","postre","cumpleannos",1
"2359","postre","delicioso",3
"2360","postre","dinero",1
"2361","postre","dona",1
"2362","postre","dulce",24
"2363","postre","exquisito",1
"2364","postre","felicitacioon",1
"2365","postre","fiesta",2
"2366","postre","flan",14
"2367","postre","fresa",1
"2368","postre","fruta",1
"2369","postre","galleta",7
"2370","postre","gustito",1
"2371","postre","helado",5
"2372","postre","leche",2
"2373","postre","merienda",1
"2374","postre","nieve",2
"2375","postre","pan",1
"2376","postre","panaderiia",1
"2377","postre","panetela",1
"2378","postre","pastel",19
"2379","postre","pollo",1
"2380","postre","pudiin",1
"2381","postre","rico",4
"2382","postre","sabor",1
"2383","postre","sabroso",2
"2384","postre","sopa",1
"2385","postre","torta",3
"2386","postre","tres leches",1
"2387","postre","vainilla",1
"2388","postre","vianda",1
"2389","radiografiia","abuela",1
"2390","radiografiia","abuelo",1
"2391","radiografiia","aterrador",1
"2392","radiografiia","autobuus",1
"2393","radiografiia","bebee",1
"2394","radiografiia","brazo",1
"2395","radiografiia","caancer",2
"2396","radiografiia","carro",1
"2397","radiografiia","cerebro",1
"2398","radiografiia","cita",2
"2399","radiografiia","cliinica",1
"2400","radiografiia","colonoscopiia",1
"2401","radiografiia","cuba",1
"2402","radiografiia","cuerpo",5
"2403","radiografiia","dentista",3
"2404","radiografiia","dinero",1
"2405","radiografiia","doctor",18
"2406","radiografiia","embarazo",1
"2407","radiografiia","encontrar",1
"2408","radiografiia","enfermedad",1
"2409","radiografiia","enfermero",1
"2410","radiografiia","enfermo",2
"2411","radiografiia","espalda",1
"2412","radiografiia","esqueleto",1
"2413","radiografiia","estudio",2
"2414","radiografiia","examen",6
"2415","radiografiia","foto",2
"2416","radiografiia","fotografiia",1
"2417","radiografiia","fractura",1
"2418","radiografiia","herida",1
"2419","radiografiia","hospital",16
"2420","radiografiia","hueso",14
"2421","radiografiia","ilustracioon",1
"2422","radiografiia","imagen",2
"2423","radiografiia","interior",1
"2424","radiografiia","laboratorio",1
"2425","radiografiia","leer",1
"2426","radiografiia","lesioon",1
"2427","radiografiia","maaquina",1
"2428","radiografiia","medicamento",2
"2429","radiografiia","meedico",9
"2430","radiografiia","mri",1
"2431","radiografiia","muusica",1
"2432","radiografiia","negro",1
"2433","radiografiia","paciente",1
"2434","radiografiia","pecho",1
"2435","radiografiia","peligro",1
"2436","radiografiia","problema",1
"2437","radiografiia","pulmoon",1
"2438","radiografiia","radio",2
"2439","radiografiia","radioactividad",1
"2440","radiografiia","rayo",8
"2441","radiografiia","salud",1
"2442","radiografiia","tecnologiia",1
"2443","radiografiia","ultrasonido",2
"2444","radiografiia","yeso",1
"2445","rebaja","ahorrar",1
"2446","rebaja","baja",1
"2447","rebaja","bajar",1
"2448","rebaja","bajo",1
"2449","rebaja","barato",6
"2450","rebaja","calor",1
"2451","rebaja","compra",2
"2452","rebaja","comprar",7
"2453","rebaja","correr",1
"2454","rebaja","cuerpo",1
"2455","rebaja","cupoon",3
"2456","rebaja","degradacioon",1
"2457","rebaja","descuento",17
"2458","rebaja","dieta",1
"2459","rebaja","dinero",12
"2460","rebaja","disminuir",1
"2461","rebaja","ejercicio",3
"2462","rebaja","entrenamiento",1
"2463","rebaja","gimnasio",1
"2464","rebaja","gordo",2
"2465","rebaja","gratis",1
"2466","rebaja","gusto",1
"2467","rebaja","jugar",1
"2468","rebaja","libra",1
"2469","rebaja","medida",1
"2470","rebaja","menos",8
"2471","rebaja","miinimo",1
"2472","rebaja","negocio",1
"2473","rebaja","oferta",4
"2474","rebaja","peso",7
"2475","rebaja","poquito",1
"2476","rebaja","precio",6
"2477","rebaja","producto",1
"2478","rebaja","pulguero",1
"2479","rebaja","quitar",2
"2480","rebaja","reduccioon",4
"2481","rebaja","reducir",3
"2482","rebaja","regatear",2
"2483","rebaja","ropa",4
"2484","rebaja","salud",1
"2485","rebaja","teleefono",1
"2486","rebaja","tienda",12
"2487","rebaja","trabajo",1
"2488","rebaja","triunfo",1
"2489","rebaja","valor",2
"2490","rebaja","venta",3
"2491","rebaja","walmart",1
"2492","rebaja","zapato",1
"2493","refresco","agua",12
"2494","refresco","azuucar",5
"2495","refresco","beber",1
"2496","refresco","bebida",10
"2497","refresco","burbuja",1
"2498","refresco","cafee",1
"2499","refresco","caliente",1
"2500","refresco","calor",1
"2501","refresco","coca cola",5
"2502","refresco","comer",2
"2503","refresco","comida",1
"2504","refresco","delicioso",2
"2505","refresco","diabetes",1
"2506","refresco","dulce",6
"2507","refresco","enfriamiento",1
"2508","refresco","fanta",2
"2509","refresco","fiesta",2
"2510","refresco","friio",10
"2511","refresco","fruta",1
"2512","refresco","gas",1
"2513","refresco","gaseado",1
"2514","refresco","gaseoso",2
"2515","refresco","hielo",7
"2516","refresco","jugo",7
"2517","refresco","licuado",1
"2518","refresco","limonada",1
"2519","refresco","pepsi",1
"2520","refresco","popote",2
"2521","refresco","refrescante",4
"2522","refresco","refrigerio",1
"2523","refresco","rico",3
"2524","refresco","sabor",3
"2525","refresco","sandiia",1
"2526","refresco","sed",4
"2527","refresco","sediento",1
"2528","refresco","soda",16
"2529","refresco","sol",1
"2530","refresco","sosa",1
"2531","refresco","sprite",1
"2532","refresco","taco",1
"2533","refresco","tomar",5
"2534","refresco","vaso",4
"2535","saabana","almohada",14
"2536","saabana","blanco",2
"2537","saabana","caalido",1
"2538","saabana","caliente",2
"2539","saabana","cama",36
"2540","saabana","cobija",15
"2541","saabana","cojiin",1
"2542","saabana","colcha",3
"2543","saabana","colchoon",1
"2544","saabana","coomodo",2
"2545","saabana","cuarto",3
"2546","saabana","cubrir",2
"2547","saabana","decorar",1
"2548","saabana","delgado",1
"2549","saabana","descansar",2
"2550","saabana","descanso",1
"2551","saabana","despertar",1
"2552","saabana","dormir",14
"2553","saabana","duvette",1
"2554","saabana","edredoon",1
"2555","saabana","fiesta",1
"2556","saabana","fresco",2
"2557","saabana","friio",1
"2558","saabana","funda",1
"2559","saabana","grande",2
"2560","saabana","habitacioon",1
"2561","saabana","lavado",1
"2562","saabana","lavadora",1
"2563","saabana","lavar",1
"2564","saabana","limpiar",2
"2565","saabana","limpio",6
"2566","saabana","llano",1
"2567","saabana","llanura",1
"2568","saabana","noche",1
"2569","saabana","nuevo",1
"2570","saabana","oler",1
"2571","saabana","platano",1
"2572","saabana","pradera",1
"2573","saabana","rebozo",1
"2574","saabana","rey",1
"2575","saabana","ropa",1
"2576","saabana","saabana",1
"2577","saabana","seco",1
"2578","saabana","siesta",1
"2579","saabana","somnoliento",1
"2580","saabana","suave",1
"2581","saabana","sucio",1
"2582","saabana","sueeter",1
"2583","saabana","suenno",1
"2584","saabana","ventana",1
"2585","saludable","activo",1
"2586","saludable","agua",5
"2587","saludable","alegre",1
"2588","saludable","amable",2
"2589","saludable","amigable",2
"2590","saludable","amigo",1
"2591","saludable","bien",4
"2592","saludable","bienestar",2
"2593","saludable","bueno",4
"2594","saludable","calma",1
"2595","saludable","carne",1
"2596","saludable","caro",1
"2597","saludable","casa",1
"2598","saludable","chistoso",1
"2599","saludable","cliinica",1
"2600","saludable","cocinar",1
"2601","saludable","comer",2
"2602","saludable","comida",6
"2603","saludable","conocido",1
"2604","saludable","contento",1
"2605","saludable","corazoon",1
"2606","saludable","cuerpo",1
"2607","saludable","delgado",1
"2608","saludable","diabetes",1
"2609","saludable","dieta",5
"2610","saludable","doctor",2
"2611","saludable","ejercicio",12
"2612","saludable","energeetico",1
"2613","saludable","energiia",4
"2614","saludable","ensalada",12
"2615","saludable","envitar",1
"2616","saludable","estable",1
"2617","saludable","felicidad",1
"2618","saludable","feliz",1
"2619","saludable","flaco",1
"2620","saludable","fresco",3
"2621","saludable","fruta",10
"2622","saludable","gimnasio",2
"2623","saludable","hola",1
"2624","saludable","hospital",1
"2625","saludable","joven",1
"2626","saludable","juventud",1
"2627","saludable","manzana",1
"2628","saludable","medicina",2
"2629","saludable","nutricioon",1
"2630","saludable","ok",1
"2631","saludable","pan",1
"2632","saludable","reegimen",1
"2633","saludable","salud",6
"2634","saludable","sano",4
"2635","saludable","sudar",1
"2636","saludable","suenno",1
"2637","saludable","vegetal",9
"2638","saludable","verde",1
"2639","saludable","verdura",4
"2640","saludable","vida",2
"2641","sol","afuera",4
"2642","sol","aire",1
"2643","sol","amarillo",5
"2644","sol","arena",2
"2645","sol","atardecer",1
"2646","sol","azul",1
"2647","sol","bonito",1
"2648","sol","brillante",3
"2649","sol","brilloso",3
"2650","sol","bronceado",1
"2651","sol","caliente",15
"2652","sol","calor",19
"2653","sol","camisa",1
"2654","sol","camiseta",1
"2655","sol","cerveza",1
"2656","sol","cielo",7
"2657","sol","despierto",1
"2658","sol","diia",6
"2659","sol","energiia",1
"2660","sol","espacio",1
"2661","sol","estrella",4
"2662","sol","feliz",1
"2663","sol","feo",1
"2664","sol","fresco",1
"2665","sol","fuerte",1
"2666","sol","grande",1
"2667","sol","lindo",1
"2668","sol","luna",7
"2669","sol","luz",12
"2670","sol","mannana",2
"2671","sol","natural",1
"2672","sol","noche",1
"2673","sol","nube",3
"2674","sol","oceeano",1
"2675","sol","ojo",1
"2676","sol","planeta",2
"2677","sol","playa",6
"2678","sol","rojo",1
"2679","sol","sed",2
"2680","sol","solazo",1
"2681","sol","sombra",1
"2682","sol","sombrero",1
"2683","sol","sudar",1
"2684","sol","sudor",1
"2685","sol","temperatura",1
"2686","sol","tierra",1
"2687","sol","verano",5
"2688","sol","vida",2
"2689","sombrero","accesorio",1
"2690","sombrero","amarillo",2
"2691","sombrero","baile",1
"2692","sombrero","bebida",1
"2693","sombrero","caalido",1
"2694","sombrero","caancer",1
"2695","sombrero","caballero",1
"2696","sombrero","caballo",1
"2697","sombrero","cabello",1
"2698","sombrero","cabeza",11
"2699","sombrero","cachucha",5
"2700","sombrero","caliente",5
"2701","sombrero","calor",10
"2702","sombrero","cambesa",1
"2703","sombrero","camisa",1
"2704","sombrero","capa",1
"2705","sombrero","charro",2
"2706","sombrero","chica",1
"2707","sombrero","chico",1
"2708","sombrero","cielo",1
"2709","sombrero","coco",1
"2710","sombrero","decoracioon",1
"2711","sombrero","estereotipo",1
"2712","sombrero","estilo",3
"2713","sombrero","felicidad",1
"2714","sombrero","festival",1
"2715","sombrero","fiesta",2
"2716","sombrero","gorra",4
"2717","sombrero","gorro",4
"2718","sombrero","grande",5
"2719","sombrero","hombre",3
"2720","sombrero","mariachi",4
"2721","sombrero","meejico",3
"2722","sombrero","mejicano",4
"2723","sombrero","muusica",1
"2724","sombrero","negro",1
"2725","sombrero","orgullo",1
"2726","sombrero","pantaloon",1
"2727","sombrero","pelo",1
"2728","sombrero","playa",1
"2729","sombrero","poner",1
"2730","sombrero","proteccioon",2
"2731","sombrero","ranchero",1
"2732","sombrero","sol",20
"2733","sombrero","soleado",1
"2734","sombrero","sombra",8
"2735","sombrero","sudar",1
"2736","sombrero","sudor",1
"2737","sombrero","tienda",1
"2738","sombrero","trabajar",1
"2739","sombrero","trabajo",1
"2740","sombrero","tradicioon",1
"2741","sombrero","vacacioon",1
"2742","sombrero","vaquero",2
"2743","sombrero","viento",1
"2744","sombrero","visor",1
"2745","sombrero","zapato",2
"2746","tienda","afuera",1
"2747","tienda","bodega",1
"2748","tienda","caminar",1
"2749","tienda","camisa",1
"2750","tienda","caro",4
"2751","tienda","carro",1
"2752","tienda","centro comercial",1
"2753","tienda","comestible",1
"2754","tienda","comida",21
"2755","tienda","compra",4
"2756","tienda","comprar",12
"2757","tienda","cosa",1
"2758","tienda","cupoon",1
"2759","tienda","departamento",1
"2760","tienda","dinero",20
"2761","tienda","diversioon",1
"2762","tienda","divertido",1
"2763","tienda","dulce",3
"2764","tienda","frijol",1
"2765","tienda","gastar",2
"2766","tienda","gasto",1
"2767","tienda","gente",1
"2768","tienda","ingrediente",1
"2769","tienda","lata",1
"2770","tienda","licor",1
"2771","tienda","lindo",1
"2772","tienda","mandado",3
"2773","tienda","mercado",3
"2774","tienda","mercanciia",1
"2775","tienda","necesidad",1
"2776","tienda","negocio",1
"2777","tienda","oferta",1
"2778","tienda","oficina",1
"2779","tienda","pan",2
"2780","tienda","persona",1
"2781","tienda","precio",2
"2782","tienda","producto",1
"2783","tienda","provisioon",2
"2784","tienda","pueblo",1
"2785","tienda","rebaja",2
"2786","tienda","refresco",1
"2787","tienda","registrador",1
"2788","tienda","renta",1
"2789","tienda","repuesto",1
"2790","tienda","reserva",1
"2791","tienda","ropa",13
"2792","tienda","sennorita",1
"2793","tienda","supermercado",1
"2794","tienda","target",1
"2795","tienda","tarjeta",1
"2796","tienda","tiendita",1
"2797","tienda","venta",3
"2798","tienda","walmart",1
"2799","tienda","zapato",3
"2800","vendedor","abrelata",1
"2801","vendedor","abuelito",1
"2802","vendedor","ambulante",2
"2803","vendedor","anciano",1
"2804","vendedor","arete",1
"2805","vendedor","barato",3
"2806","vendedor","botaanico",1
"2807","vendedor","cajero",1
"2808","vendedor","cambio",2
"2809","vendedor","caramelo",1
"2810","vendedor","caro",2
"2811","vendedor","carro",1
"2812","vendedor","chavo",2
"2813","vendedor","coche",1
"2814","vendedor","comerciante",2
"2815","vendedor","comida",5
"2816","vendedor","comisioon",1
"2817","vendedor","compra",2
"2818","vendedor","comprador",1
"2819","vendedor","comprar",5
"2820","vendedor","cosa",1
"2821","vendedor","costo",1
"2822","vendedor","dinero",17
"2823","vendedor","distancia",1
"2824","vendedor","distribuidor",1
"2825","vendedor","dulce",1
"2826","vendedor","elote",4
"2827","vendedor","elotero",1
"2828","vendedor","empanada",1
"2829","vendedor","empleado",1
"2830","vendedor","empresa",1
"2831","vendedor","fruta",3
"2832","vendedor","ganancia",1
"2833","vendedor","helado",3
"2834","vendedor","hot dog",1
"2835","vendedor","intercambio",1
"2836","vendedor","kiosko",1
"2837","vendedor","mall",1
"2838","vendedor","mercadeo",1
"2839","vendedor","mercado",4
"2840","vendedor","mercanciia",1
"2841","vendedor","moneda",1
"2842","vendedor","muchacha",1
"2843","vendedor","negociante",1
"2844","vendedor","negocio",7
"2845","vendedor","nieve",2
"2846","vendedor","oficina",1
"2847","vendedor","paleta",2
"2848","vendedor","paletero",1
"2849","vendedor","panadero",1
"2850","vendedor","persona",1
"2851","vendedor","plaza",1
"2852","vendedor","producto",5
"2853","vendedor","raspado",2
"2854","vendedor","ropa",4
"2855","vendedor","rosa",1
"2856","vendedor","ruta",1
"2857","vendedor","salario",1
"2858","vendedor","sandiia",1
"2859","vendedor","servicio",1
"2860","vendedor","socio",1
"2861","vendedor","taco",1
"2862","vendedor","tamal",3
"2863","vendedor","tendero",2
"2864","vendedor","tienda",9
"2865","vendedor","trabajador",1
"2866","vendedor","trabajar",1
"2867","vendedor","trabajo",2
"2868","vendedor","vender",3
"2869","vendedor","venta",2
"2870","vendedor","yo",1
"2871","vestido","anillo",1
"2872","vestido","arete",1
"2873","vestido","azul",1
"2874","vestido","bailar",2
"2875","vestido","baile",1
"2876","vestido","belleza",1
"2877","vestido","blanco",1
"2878","vestido","blusa",2
"2879","vestido","boda",5
"2880","vestido","bonito",6
"2881","vestido","botoon",1
"2882","vestido","camisa",3
"2883","vestido","caro",2
"2884","vestido","celebracioon",1
"2885","vestido","cena",2
"2886","vestido","ceremonia",1
"2887","vestido","cinturoon",1
"2888","vestido","cita",1
"2889","vestido","color",1
"2890","vestido","corto",2
"2891","vestido","dama",1
"2892","vestido","disennador",1
"2893","vestido","elegante",4
"2894","vestido","escote",1
"2895","vestido","esposa",1
"2896","vestido","estilo",1
"2897","vestido","evento",1
"2898","vestido","falda",6
"2899","vestido","femenino",1
"2900","vestido","fiesta",8
"2901","vestido","flor",1
"2902","vestido","floreado",1
"2903","vestido","formal",2
"2904","vestido","gala",1
"2905","vestido","hermana",1
"2906","vestido","hermoso",1
"2907","vestido","iglesia",1
"2908","vestido","joya",1
"2909","vestido","largo",3
"2910","vestido","lindo",4
"2911","vestido","luego",1
"2912","vestido","maquillaje",1
"2913","vestido","matrimonio",1
"2914","vestido","minifalda",1
"2915","vestido","moda",1
"2916","vestido","mujer",11
"2917","vestido","negro",1
"2918","vestido","nina",3
"2919","vestido","novia",1
"2920","vestido","nuevo",1
"2921","vestido","pantaloon",1
"2922","vestido","pollera",1
"2923","vestido","primavera",1
"2924","vestido","princesa",1
"2925","vestido","quinceannera",2
"2926","vestido","raboon",1
"2927","vestido","rojo",4
"2928","vestido","ropa",9
"2929","vestido","sabato",1
"2930","vestido","salir",1
"2931","vestido","sexy",2
"2932","vestido","taco",1
"2933","vestido","tacoon",4
"2934","vestido","traje",3
"2935","vestido","tuunica",1
"2936","vestido","verano",1
"2937","vestido","verde",1
"2938","vestido","verge",1
"2939","vestido","vestir",1
"2940","vestido","vestuario",1
"2941","vestido","volante",1
"2942","vestido","zapato",6
"2943","viento","aaguila",1
"2944","viento","aarbol",2
"2945","viento","abanico",1
"2946","viento","afuera",1
"2947","viento","agua",1
"2948","viento","aire",12
"2949","viento","blanco",1
"2950","viento","brisa",6
"2951","viento","caalido",1
"2952","viento","caliente",1
"2953","viento","callado",1
"2954","viento","calor",1
"2955","viento","chamarra",1
"2956","viento","chaqueta",1
"2957","viento","cielo",2
"2958","viento","ciudad",1
"2959","viento","clima",2
"2960","viento","cobija",1
"2961","viento","coche",1
"2962","viento","corriente",1
"2963","viento","despeinado",1
"2964","viento","dinero",1
"2965","viento","fresco",3
"2966","viento","friio",1
"2967","viento","frio",23
"2968","viento","fuerte",2
"2969","viento","gente",1
"2970","viento","helado",2
"2971","viento","hoja",3
"2972","viento","huracaan",3
"2973","viento","invierno",3
"2974","viento","jardiin",1
"2975","viento","libre",1
"2976","viento","lindo",1
"2977","viento","lluvia",5
"2978","viento","lluvioso",1
"2979","viento","lumbre",1
"2980","viento","mar",1
"2981","viento","marea",1
"2982","viento","montanna",2
"2983","viento","movimiento",1
"2984","viento","nube",4
"2985","viento","nublado",2
"2986","viento","otonno",5
