Participant,Gender,Age,SpanL1,LangSpoken,Lang_0.5,Lang_6.12,Lang_13.18,Eng_classes,Eng_classes_time,Eng_classes_amount,Caregivers_speak_Eng,Eng_travel,Eng_country,Word,word_lemma,AssociateNumber,Orig_Response,Response,Response_lemma,Response_Class,Relation_Type,Confidence,Comments,List,word_ID,translation,Block
sp219,Male,21,Yes,"English, Spanish","English, Spanish","English, Spanish","English, Spanish",Yes,High School,For the duration of elementary to high school.,Yes,No,,summer,,2,sweat,sweat,,unclear,,,,Unique,r3_en_9,verano,Eng
sp220,Male,26,Yes,spanish and english,spanish,spanish/english,spanish,No,,,Yes,No,,summer,,2,swimming,swimming,,unclear,,,,Unique,r3_en_9,verano,Eng
sp221,Female,20,Yes,"Spanish, English, Japanese, Korean, Chinese",Spanish,Spanish,"Spanish, English",Yes,high school and college,7 years,No,Yes,United states for 3 years,summer,,2,beach,beach,,noun,,,,Unique,r3_en_9,verano,Eng
sp222,Female,22,Yes,"English, Spanish",Spanish,Spanish/English,Spanish/English,Yes,"Elementary, middle school, high school, college",17 years,Yes,Yes,"U.S.A, 17 years",summer,,2,fun,fun,,noun,,,,Unique,r3_en_9,verano,Eng
sp223,Male,28,Yes,"english, spanish",2,2,2,No,,,Yes,No,,summer,,2,barbeque,barbeque,,noun,,,,Unique,r3_en_9,verano,Eng
sp224,Female,19,Yes,spanish and english,spanish,spanish,spanish,No,,,No,No,,summer,,2,season,season,,noun,,,,Unique,r3_en_9,verano,Eng
sp225,Male,22,Yes,English and Spanish ,Spanish ,Spanish and English ,Spanish and English ,Yes,All through school,13,Yes,Yes,I live in America and have travelled from La to Missouri ,summer,,2,Breeze,breeze,,noun,,,,Unique,r3_en_9,verano,Eng
sp226,Female,22,Yes,"English, Spanish",Spanish,"English,Spanish","English, Spanish",Yes,High School,4,No,No,,summer,,2,beach,beach,,noun,,,,Unique,r3_en_9,verano,Eng
sp227,Female,19,Yes,Spanish and English ,Spanish ,Both ,Both ,Yes,High school ,4,No,No,,summer,,2,Swimming ,swimming,,unclear,,,,Unique,r3_en_9,verano,Eng
sp228,Female,28,Yes,English and Spanish,Spanish,Spanish,Spanish,Yes,Pre-kindergarten,1 year,No,No,,summer,,2,Fun,fun,,noun,,,,Unique,r3_en_9,verano,Eng
sp229,Female,25,Yes,Spanish and English,Spanish,Spanish and English,Spanish and English,No,,,No,No,,summer,,2,Vacation,vacation,,noun,,,,Unique,r3_en_9,verano,Eng
sp230,Female,20,Yes,Spanish and english,Spanish and English ,English,English,No,,,Yes,Yes,"America, I currently live here ",summer,,2,Hot,hot,,adjective,,,,Unique,r3_en_9,verano,Eng
sp231,Male,20,Yes,English and Spanish,Spanish,Spanish,Spanish,No,,,No,Yes,I live here,summer,,2,Warm,warm,,adjective,,,,Unique,r3_en_9,verano,Eng
sp232,Female,18,Yes,Spanish and English,Spanish and English,Spanish,Spanish and English,Yes,Elementary through High School,10,Yes,No,,summer,,2,humid,humid,,adjective,,,,Unique,r3_en_9,verano,Eng
sp233,Male,24,Yes,"English, Spanish",Spanish,English,English,Yes,Elementary,19 years,Yes,Yes,24 years,summer,,2,hot,hot,,adjective,,,,Unique,r3_en_9,verano,Eng
sp234,Female,18,Yes,"English, Spanish",Spanish,"English, Spanish","English, Spanish",No,,,Yes,Yes,"US, 18 years",summer,,2,warm,warm,,adjective,,,,Unique,r3_en_9,verano,Eng
sp235,Female,25,Yes,English and Spanish ,Spanish,Spanish,English and Spanish ,Yes,Elementary school,4 years ,Yes,Yes,U.S. I was born there ,summer,,2,Vacation,vacation,,noun,,,,Unique,r3_en_9,verano,Eng
sp236,Female,28,Yes,"English, Spanish ",Spanish ,"Spanish, English ",English ,Yes,Elementary school ,2,Yes,Yes,Scotland for four months ,summer,,2,Sunny,sunny,,adjective,,,,Unique,r3_en_9,verano,Eng
sp237,Male,33,Yes,"english, spanish",spanish,english,english,Yes,"high school, college",2,Yes,Yes,The United Kingdom,summer,,2,sweat,sweat,,unclear,,,,Unique,r3_en_9,verano,Eng
sp238,Female,20,Yes,English and Spanish,Spanish,Spanish and English,Spanish and English,Yes,high school and college,all of high school and two semesters in college,Yes,No,,summer,,2,sunglasses,sunglasses,,noun,,,,Unique,r3_en_9,verano,Eng
sp239,Male,22,Yes,"Spanish, English, Japanese",Spanish,Spanish,Spanish,No,,,No,Yes,"United States, 5 years",summer,,2,winter,winter,,noun,,,,Unique,r3_en_9,verano,Eng
sp240,Male,20,Yes,English and Spanish,spanish,spanish,spanish and english,Yes,"school grades 1-12, college",13,No,No,,summer,,2,outdoors,outdoors,,adverb,,,,Unique,r3_en_9,verano,Eng
sp241,Female,31,Yes,English and Spanish,English and Spanish,English and Spanish,English and Spanish,Yes,K-12 and freshman year of college,14,Yes,No,,summer,,2,drink,drink,,unclear,,,,Unique,r3_en_9,verano,Eng
sp242,Female,25,Yes,Spanish and English ,Spanish ,Spanish and English ,Spanish and English ,Yes,Elementary-college,4,No,No,,summer,,2,Hot,hot,,adjective,,,,Unique,r3_en_9,verano,Eng
sp243,Male,22,Yes,"Spanish, English",Spanish,"Spanish, English","Spanish, English",Yes,Elementary school through high school,12 years,No,No,,summer,,2,beach,beach,,noun,,,,Unique,r3_en_9,verano,Eng
sp244,Male,26,Yes,English and Spanish,2,2,2,No,,,Yes,No,,summer,,2,sun,sun,,noun,,,,Unique,r3_en_9,verano,Eng
sp245,Female,19,Yes,Spanish and English,Spanish,Spanish and English,Spanish and English,No,,,Yes,No,,summer,,2,pool,pool,,noun,,,,Unique,r3_en_9,verano,Eng
sp246,Female,21,Yes,"english, spanish",spanish,"english, spanish ","english, spanish",Yes,"high school college-level classes, actual college classes ",around 6,Yes,No,,summer,,2,beach,beach,,noun,,,,Unique,r3_en_9,verano,Eng
sp247,Female,19,Yes,"Spanish, English, German",Spanish,Spanish,Spanish,Yes,Highschool,4,Yes,No,,summer,,2,fun,fun,,noun,,,,Unique,r3_en_9,verano,Eng
sp248,Male,19,Yes,spanish and english,spanish,spanish,spanish,Yes,every year of school,15 years,Yes,No,,summer,,2,vacation,vacation,,noun,,,,Unique,r3_en_9,verano,Eng
sp249,Female,27,Yes,Spanish and English,Spanish,English,English,No,,,No,No,,summer,,2,vacation,vacation,,noun,,,,Unique,r3_en_9,verano,Eng
sp200,Male,24,Yes,"English, Spanish",spanish,spnaish,spanish,No,,,Yes,No,,summer,,3,water,water,,noun,,,,Unique,r3_en_9,verano,Eng
sp201,Female,22,Yes,English and Spanish,Spanish,Spanish,English,Yes,Preschool,10,Yes,Yes,England for a month,summer,,3,swimming,swimming,,unclear,,,,Unique,r3_en_9,verano,Eng
sp202,Female,29,Yes,"english, spanish",spanish,english,english,No,,,Yes,No,,summer,,3,water,water,,noun,,,,Unique,r3_en_9,verano,Eng
sp203,Male,18,Yes,"spanish, english",Spanish,"Spanish, English","Spanish, English",No,,,Yes,No,,summer,,3,beach,beach,,noun,,,,Unique,r3_en_9,verano,Eng
sp204,Male,31,Yes,"English, Spanish","English, Spanish","English, Spanish","English, Spanish",Yes,Elementary and High School,4,Yes,Yes,"United States, 31 years",summer,,3,sunny,sunny,,adjective,,,,Unique,r3_en_9,verano,Eng
sp205,Male,19,Yes,English and Spanish,Spanish,Spanish,Spanish,Yes,Kindergarten,12,No,No,,summer,,3,Sticky,sticky,,adjective,,,,Unique,r3_en_9,verano,Eng
sp206,Female,26,Yes,"spanish, english",spanish,english/ spanish,english,No,,,Yes,No,,summer,,3,towels,towel,,noun,,,,Unique,r3_en_9,verano,Eng
sp207,Male,22,Yes,"Spanish, English",Spanish ,Spanish,Spanish ,Yes,High School,4,Yes,Yes,"United States, 8 years",summer,,3,People,people,,noun,,,,Unique,r3_en_9,verano,Eng
sp208,Male,27,Yes,"English, Spanish","Spanish, English","Spanish, English","Spanish, English",Yes,"Elementary, Middle school, high school, college",16,No,No,,summer,,3,Vacation,vacation,,noun,,,,Unique,r3_en_9,verano,Eng
sp209,Female,31,Yes,"Spanish, English, Protuguese",Spanish/Portuguese,English,,Yes,High school,4 years,No,Yes,Lived in Mexico in Portugal for 6 years each,summer,,3,dresses,dress,,noun,,,,Unique,r3_en_9,verano,Eng
sp210,Male,20,Yes,English Spanish,Spanish,Spanish/English,Spanish/English,Yes,Since elementary,15 years,No,No,,summer,,3,camp,camp,,noun,,,,Unique,r3_en_9,verano,Eng
sp212,Male,28,Yes,"English, Spanish",Spanish and English,Spanish and English,Spanish and English,Yes,Since Kindergarten all the way to College.,20 years,Yes,No,,summer,,3,beach,beach,,noun,,,,Unique,r3_en_9,verano,Eng
sp213,Male,21,Yes,English and Spanish,Spanish,"English, Spanish","English, Spanish",No,,,Yes,Yes,"USA, I live here",summer,,3,temperature,temperature,,noun,,,,Unique,r3_en_9,verano,Eng
sp214,Male,32,Yes,Spanish & English,Spanish,Spanish,Spanish,Yes,Highschool and College,5,No,No,,summer,,3,beach,beach,,noun,,,,Unique,r3_en_9,verano,Eng
sp215,Female,26,Yes,English and Spanish,English and Spanish,English and Spanish,English and Spanish,No,,,Yes,Yes,Canada for 8 days,summer,,3,Ice cream,ice_cream,,noun,,,,Unique,r3_en_9,verano,Eng
sp216,Female,28,Yes,"Spanish, english, guarani ",Spanish & Guarani,"Spanish, guarani & english","Spanish, guarani & english",Yes,Elementary school,1 year,Yes,No,,summer,,3,Sunny,sunny,,adjective,,,,Unique,r3_en_9,verano,Eng
sp217,Female,27,Yes,"English, Spanish",English/Spanish,English/Spanish,English/Spanish,No,,,Yes,No,,summer,,3,Fun,fun,,noun,,,,Unique,r3_en_9,verano,Eng
sp218,Male,20,Yes,English and Spanish,Spanish,spanish/english ,spanish/english,No,,,No,No,,summer,,3,fun,fun,,noun,,,,Unique,r3_en_9,verano,Eng
sp219,Male,21,Yes,"English, Spanish","English, Spanish","English, Spanish","English, Spanish",Yes,High School,For the duration of elementary to high school.,Yes,No,,summer,,3,sun,sun,,noun,,,,Unique,r3_en_9,verano,Eng
sp220,Male,26,Yes,spanish and english,spanish,spanish/english,spanish,No,,,Yes,No,,summer,,3,sunburn,sunburn,,unclear,,,,Unique,r3_en_9,verano,Eng
sp221,Female,20,Yes,"Spanish, English, Japanese, Korean, Chinese",Spanish,Spanish,"Spanish, English",Yes,high school and college,7 years,No,Yes,United states for 3 years,summer,,3,fan,fan,,noun,,,,Unique,r3_en_9,verano,Eng
sp222,Female,22,Yes,"English, Spanish",Spanish,Spanish/English,Spanish/English,Yes,"Elementary, middle school, high school, college",17 years,Yes,Yes,"U.S.A, 17 years",summer,,3,heat,heat,,noun,,,,Unique,r3_en_9,verano,Eng
sp223,Male,28,Yes,"english, spanish",2,2,2,No,,,Yes,No,,summer,,3,hot,hot,,adjective,,,,Unique,r3_en_9,verano,Eng
sp224,Female,19,Yes,spanish and english,spanish,spanish,spanish,No,,,No,No,,summer,,3,beach,beach,,noun,,,,Unique,r3_en_9,verano,Eng
sp225,Male,22,Yes,English and Spanish ,Spanish ,Spanish and English ,Spanish and English ,Yes,All through school,13,Yes,Yes,I live in America and have travelled from La to Missouri ,summer,,3,Weather,weather,,noun,,,,Unique,r3_en_9,verano,Eng
sp226,Female,22,Yes,"English, Spanish",Spanish,"English,Spanish","English, Spanish",Yes,High School,4,No,No,,summer,,3,rainy,rainy,,adjective,,,,Unique,r3_en_9,verano,Eng
sp227,Female,19,Yes,Spanish and English ,Spanish ,Both ,Both ,Yes,High school ,4,No,No,,summer,,3,Tanning ,tanning,,unclear,,,,Unique,r3_en_9,verano,Eng
sp228,Female,28,Yes,English and Spanish,Spanish,Spanish,Spanish,Yes,Pre-kindergarten,1 year,No,No,,summer,,3,Splash,splash,,unclear,,,,Unique,r3_en_9,verano,Eng
sp229,Female,25,Yes,Spanish and English,Spanish,Spanish and English,Spanish and English,No,,,No,No,,summer,,3,Fun,fun,,noun,,,,Unique,r3_en_9,verano,Eng
sp230,Female,20,Yes,Spanish and english,Spanish and English ,English,English,No,,,Yes,Yes,"America, I currently live here ",summer,,3,Vacation,vacation,,noun,,,,Unique,r3_en_9,verano,Eng
sp231,Male,20,Yes,English and Spanish,Spanish,Spanish,Spanish,No,,,No,Yes,I live here,summer,,3,Sunny,sunny,,adjective,,,,Unique,r3_en_9,verano,Eng
sp232,Female,18,Yes,Spanish and English,Spanish and English,Spanish,Spanish and English,Yes,Elementary through High School,10,Yes,No,,summer,,3,beach,beach,,noun,,,,Unique,r3_en_9,verano,Eng
sp233,Male,24,Yes,"English, Spanish",Spanish,English,English,Yes,Elementary,19 years,Yes,Yes,24 years,summer,,3,swim,swim,,unclear,,,,Unique,r3_en_9,verano,Eng
sp234,Female,18,Yes,"English, Spanish",Spanish,"English, Spanish","English, Spanish",No,,,Yes,Yes,"US, 18 years",summer,,3,hot,hot,,adjective,,,,Unique,r3_en_9,verano,Eng
sp235,Female,25,Yes,English and Spanish ,Spanish,Spanish,English and Spanish ,Yes,Elementary school,4 years ,Yes,Yes,U.S. I was born there ,summer,,3,Trips,trip,,noun,,,,Unique,r3_en_9,verano,Eng
sp236,Female,28,Yes,"English, Spanish ",Spanish ,"Spanish, English ",English ,Yes,Elementary school ,2,Yes,Yes,Scotland for four months ,summer,,3,Fun,fun,,noun,,,,Unique,r3_en_9,verano,Eng
sp237,Male,33,Yes,"english, spanish",spanish,english,english,Yes,"high school, college",2,Yes,Yes,The United Kingdom,summer,,3,humid,humid,,adjective,,,,Unique,r3_en_9,verano,Eng
sp238,Female,20,Yes,English and Spanish,Spanish,Spanish and English,Spanish and English,Yes,high school and college,all of high school and two semesters in college,Yes,No,,summer,,3,sandals,sandal,,noun,,,,Unique,r3_en_9,verano,Eng
sp239,Male,22,Yes,"Spanish, English, Japanese",Spanish,Spanish,Spanish,No,,,No,Yes,"United States, 5 years",summer,,3,fun,fun,,noun,,,,Unique,r3_en_9,verano,Eng
sp240,Male,20,Yes,English and Spanish,spanish,spanish,spanish and english,Yes,"school grades 1-12, college",13,No,No,,summer,,3,sun,sun,,noun,,,,Unique,r3_en_9,verano,Eng
sp241,Female,31,Yes,English and Spanish,English and Spanish,English and Spanish,English and Spanish,Yes,K-12 and freshman year of college,14,Yes,No,,summer,,3,bar,bar,,noun,,,,Unique,r3_en_9,verano,Eng
sp242,Female,25,Yes,Spanish and English ,Spanish ,Spanish and English ,Spanish and English ,Yes,Elementary-college,4,No,No,,summer,,3,Weather,weather,,noun,,,,Unique,r3_en_9,verano,Eng
sp243,Male,22,Yes,"Spanish, English",Spanish,"Spanish, English","Spanish, English",Yes,Elementary school through high school,12 years,No,No,,summer,,3,vacation,vacation,,noun,,,,Unique,r3_en_9,verano,Eng
sp244,Male,26,Yes,English and Spanish,2,2,2,No,,,Yes,No,,summer,,3,beach,beach,,noun,,,,Unique,r3_en_9,verano,Eng
sp245,Female,19,Yes,Spanish and English,Spanish,Spanish and English,Spanish and English,No,,,Yes,No,,summer,,3,break,break,,noun,,,,Unique,r3_en_9,verano,Eng
sp246,Female,21,Yes,"english, spanish",spanish,"english, spanish ","english, spanish",Yes,"high school college-level classes, actual college classes ",around 6,Yes,No,,summer,,3,dress,dress,,noun,,,,Unique,r3_en_9,verano,Eng
sp247,Female,19,Yes,"Spanish, English, German",Spanish,Spanish,Spanish,Yes,Highschool,4,Yes,No,,summer,,3,free,free,,adjective,,,,Unique,r3_en_9,verano,Eng
sp248,Male,19,Yes,spanish and english,spanish,spanish,spanish,Yes,every year of school,15 years,Yes,No,,summer,,3,beach,beach,,noun,,,,Unique,r3_en_9,verano,Eng
sp249,Female,27,Yes,Spanish and English,Spanish,English,English,No,,,No,No,,summer,,3,heat,heat,,noun,,,,Unique,r3_en_9,verano,Eng
sp200,Male,24,Yes,"English, Spanish",spanish,spnaish,spanish,No,,,Yes,No,,vacation,,1,fun,fun,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp201,Female,22,Yes,English and Spanish,Spanish,Spanish,English,Yes,Preschool,10,Yes,Yes,England for a month,vacation,,1,airplane,airplane,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp202,Female,29,Yes,"english, spanish",spanish,english,english,No,,,Yes,No,,vacation,,1,sun,sun,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp203,Male,18,Yes,"spanish, english",Spanish,"Spanish, English","Spanish, English",No,,,Yes,No,,vacation,,1,hot,hot,,adjective,,,,Unique,r3_en_10,vacacion,Eng
sp204,Male,31,Yes,"English, Spanish","English, Spanish","English, Spanish","English, Spanish",Yes,Elementary and High School,4,Yes,Yes,"United States, 31 years",vacation,,1,relax,to_relax,,verb,,,,Unique,r3_en_10,vacacion,Eng
sp205,Male,19,Yes,English and Spanish,Spanish,Spanish,Spanish,Yes,Kindergarten,12,No,No,,vacation,,1,Relaxing,relaxing,,unclear,,,,Unique,r3_en_10,vacacion,Eng
sp206,Female,26,Yes,"spanish, english",spanish,english/ spanish,english,No,,,Yes,No,,vacation,,1,hawaii,hawaii,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp207,Male,22,Yes,"Spanish, English",Spanish ,Spanish,Spanish ,Yes,High School,4,Yes,Yes,"United States, 8 years",vacation,,1,Boat,boat,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp208,Male,27,Yes,"English, Spanish","Spanish, English","Spanish, English","Spanish, English",Yes,"Elementary, Middle school, high school, college",16,No,No,,vacation,,1,Fun,fun,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp209,Female,31,Yes,"Spanish, English, Protuguese",Spanish/Portuguese,English,,Yes,High school,4 years,No,Yes,Lived in Mexico in Portugal for 6 years each,vacation,,1,rest,to_rest,,verb,,,,Unique,r3_en_10,vacacion,Eng
sp210,Male,20,Yes,English Spanish,Spanish,Spanish/English,Spanish/English,Yes,Since elementary,15 years,No,No,,vacation,,1,hawaii,hawaii,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp212,Male,28,Yes,"English, Spanish",Spanish and English,Spanish and English,Spanish and English,Yes,Since Kindergarten all the way to College.,20 years,Yes,No,,vacation,,1,free,free,,adjective,,,,Unique,r3_en_10,vacacion,Eng
sp213,Male,21,Yes,English and Spanish,Spanish,"English, Spanish","English, Spanish",No,,,Yes,Yes,"USA, I live here",vacation,,1,beach,beach,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp214,Male,32,Yes,Spanish & English,Spanish,Spanish,Spanish,Yes,Highschool and College,5,No,No,,vacation,,1,fun,fun,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp215,Female,26,Yes,English and Spanish,English and Spanish,English and Spanish,English and Spanish,No,,,Yes,Yes,Canada for 8 days,vacation,,1,Plane,plane,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp216,Female,28,Yes,"Spanish, english, guarani ",Spanish & Guarani,"Spanish, guarani & english","Spanish, guarani & english",Yes,Elementary school,1 year,Yes,No,,vacation,,1,Holiday,holiday,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp217,Female,27,Yes,"English, Spanish",English/Spanish,English/Spanish,English/Spanish,No,,,Yes,No,,vacation,,1,Fun,fun,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp218,Male,20,Yes,English and Spanish,Spanish,spanish/english ,spanish/english,No,,,No,No,,vacation,,1,fun,fun,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp219,Male,21,Yes,"English, Spanish","English, Spanish","English, Spanish","English, Spanish",Yes,High School,For the duration of elementary to high school.,Yes,No,,vacation,,1,fun,fun,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp220,Male,26,Yes,spanish and english,spanish,spanish/english,spanish,No,,,Yes,No,,vacation,,1,freedom,freedom,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp221,Female,20,Yes,"Spanish, English, Japanese, Korean, Chinese",Spanish,Spanish,"Spanish, English",Yes,high school and college,7 years,No,Yes,United states for 3 years,vacation,,1,rest,to_rest,,verb,,,,Unique,r3_en_10,vacacion,Eng
sp222,Female,22,Yes,"English, Spanish",Spanish,Spanish/English,Spanish/English,Yes,"Elementary, middle school, high school, college",17 years,Yes,Yes,"U.S.A, 17 years",vacation,,1,palm trees,palm_tree,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp223,Male,28,Yes,"english, spanish",2,2,2,No,,,Yes,No,,vacation,,1,airplane,airplane,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp224,Female,19,Yes,spanish and english,spanish,spanish,spanish,No,,,No,No,,vacation,,1,beach,beach,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp225,Male,22,Yes,English and Spanish ,Spanish ,Spanish and English ,Spanish and English ,Yes,All through school,13,Yes,Yes,I live in America and have travelled from La to Missouri ,vacation,,1,Time,time,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp226,Female,22,Yes,"English, Spanish",Spanish,"English,Spanish","English, Spanish",Yes,High School,4,No,No,,vacation,,1,sleep,to_sleep,,verb,,,,Unique,r3_en_10,vacacion,Eng
sp227,Female,19,Yes,Spanish and English ,Spanish ,Both ,Both ,Yes,High school ,4,No,No,,vacation,,1,Travel ,travel,,unclear,,,,Unique,r3_en_10,vacacion,Eng
sp228,Female,28,Yes,English and Spanish,Spanish,Spanish,Spanish,Yes,Pre-kindergarten,1 year,No,No,,vacation,,1,World,world,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp229,Female,25,Yes,Spanish and English,Spanish,Spanish and English,Spanish and English,No,,,No,No,,vacation,,1,Fun,fun,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp230,Female,20,Yes,Spanish and english,Spanish and English ,English,English,No,,,Yes,Yes,"America, I currently live here ",vacation,,1,Money,money,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp231,Male,20,Yes,English and Spanish,Spanish,Spanish,Spanish,No,,,No,Yes,I live here,vacation,,1,Relaxing,relaxing,,unclear,,,,Unique,r3_en_10,vacacion,Eng
sp232,Female,18,Yes,Spanish and English,Spanish and English,Spanish,Spanish and English,Yes,Elementary through High School,10,Yes,No,,vacation,,1,relaxation,relaxation,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp233,Male,24,Yes,"English, Spanish",Spanish,English,English,Yes,Elementary,19 years,Yes,Yes,24 years,vacation,,1,relax,to_relax,,verb,,,,Unique,r3_en_10,vacacion,Eng
sp234,Female,18,Yes,"English, Spanish",Spanish,"English, Spanish","English, Spanish",No,,,Yes,Yes,"US, 18 years",vacation,,1,home,home,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp235,Female,25,Yes,English and Spanish ,Spanish,Spanish,English and Spanish ,Yes,Elementary school,4 years ,Yes,Yes,U.S. I was born there ,vacation,,1,Fun,fun,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp236,Female,28,Yes,"English, Spanish ",Spanish ,"Spanish, English ",English ,Yes,Elementary school ,2,Yes,Yes,Scotland for four months ,vacation,,1,Relief,relief,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp237,Male,33,Yes,"english, spanish",spanish,english,english,Yes,"high school, college",2,Yes,Yes,The United Kingdom,vacation,,1,fun,fun,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp238,Female,20,Yes,English and Spanish,Spanish,Spanish and English,Spanish and English,Yes,high school and college,all of high school and two semesters in college,Yes,No,,vacation,,1,hotel,hotel,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp239,Male,22,Yes,"Spanish, English, Japanese",Spanish,Spanish,Spanish,No,,,No,Yes,"United States, 5 years",vacation,,1,summer,summer,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp240,Male,20,Yes,English and Spanish,spanish,spanish,spanish and english,Yes,"school grades 1-12, college",13,No,No,,vacation,,1,trip,trip,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp241,Female,31,Yes,English and Spanish,English and Spanish,English and Spanish,English and Spanish,Yes,K-12 and freshman year of college,14,Yes,No,,vacation,,1,house,house,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp242,Female,25,Yes,Spanish and English ,Spanish ,Spanish and English ,Spanish and English ,Yes,Elementary-college,4,No,No,,vacation,,1,Excited ,excited,,adjective,,,,Unique,r3_en_10,vacacion,Eng
sp243,Male,22,Yes,"Spanish, English",Spanish,"Spanish, English","Spanish, English",Yes,Elementary school through high school,12 years,No,No,,vacation,,1,getaway,getaway,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp244,Male,26,Yes,English and Spanish,2,2,2,No,,,Yes,No,,vacation,,1,away,away,,unclear,,,,Unique,r3_en_10,vacacion,Eng
sp245,Female,19,Yes,Spanish and English,Spanish,Spanish and English,Spanish and English,No,,,Yes,No,,vacation,,1,travel,travel,,unclear,,,,Unique,r3_en_10,vacacion,Eng
sp246,Female,21,Yes,"english, spanish",spanish,"english, spanish ","english, spanish",Yes,"high school college-level classes, actual college classes ",around 6,Yes,No,,vacation,,1,beach,beach,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp247,Female,19,Yes,"Spanish, English, German",Spanish,Spanish,Spanish,Yes,Highschool,4,Yes,No,,vacation,,1,beach,beach,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp248,Male,19,Yes,spanish and english,spanish,spanish,spanish,Yes,every year of school,15 years,Yes,No,,vacation,,1,florida,florida,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp249,Female,27,Yes,Spanish and English,Spanish,English,English,No,,,No,No,,vacation,,1,summer,summer,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp200,Male,24,Yes,"English, Spanish",spanish,spnaish,spanish,No,,,Yes,No,,vacation,,2,laughter,laughter,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp201,Female,22,Yes,English and Spanish,Spanish,Spanish,English,Yes,Preschool,10,Yes,Yes,England for a month,vacation,,2,family,family,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp202,Female,29,Yes,"english, spanish",spanish,english,english,No,,,Yes,No,,vacation,,2,umbrella,umbrella,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp203,Male,18,Yes,"spanish, english",Spanish,"Spanish, English","Spanish, English",No,,,Yes,No,,vacation,,2,summer,summer,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp204,Male,31,Yes,"English, Spanish","English, Spanish","English, Spanish","English, Spanish",Yes,Elementary and High School,4,Yes,Yes,"United States, 31 years",vacation,,2,party,party,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp205,Male,19,Yes,English and Spanish,Spanish,Spanish,Spanish,Yes,Kindergarten,12,No,No,,vacation,,2,Experience ,experience,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp206,Female,26,Yes,"spanish, english",spanish,english/ spanish,english,No,,,Yes,No,,vacation,,2,beach,beach,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp207,Male,22,Yes,"Spanish, English",Spanish ,Spanish,Spanish ,Yes,High School,4,Yes,Yes,"United States, 8 years",vacation,,2,Sea,sea,,noun,,,,Unique,r3_en_10,vacacion,Eng
sp208,Male,27,Yes,"English, Spanish","Spanish, English","Spanish, English","Spanish, English",Yes,"Elementary, Middle school, high school, college",16,No,No,,vacation,,2,Hot,hot,,adjective,,,,Unique,r3_en_10,vacacion,Eng
sp209,Female,31,Yes,"Spanish, English, Protuguese",Spanish/Portuguese,English,,Yes,High school,4 years,No,Yes,Lived in Mexico in Portugal for 6 years each,vacation,,2,explore,to_explore,,verb,,,,Unique,r3_en_10,vacacion,Eng
sp210,Male,20,Yes,English Spanish,Spanish,Spanish/English,Spanish/English,Yes,Since elementary,15 years,No,No,,vacation,,2,relax,to_relax,,verb,,,,Unique,r3_en_10,vacacion,Eng
sp212,Male,28,Yes,"English, Spanish",Spanish and English,Spanish and English,Spanish and English,Yes,Since Kindergarten all the way to College.,20 years,Yes,No,,vacation,,2,fun,fun,,noun,,,,Unique,r3_en_10,vacacion,Eng
